ISO3,g_pop_pct,g_agg_A_pct,g_agg_B_pct,g_agg_fitted_pct,oadr_2024,oadr_2050,oadr_2100,pressure_2050_pct,pressure_2100_pct,benefit_shortfall_2050_pct,benefit_shortfall_2100_pct,benefit_shortfall_2100_fitted_vs_B_pct,debt_wedge_pp_per_100pct_debt,doubling_years_A,doubling_years_B,doubling_delay_years,npv_ratio_B_over_A,gdp_2100_ratio_B_over_A
IDN,0.05465357471664174,2.4235869658793643,2.3648011631618706,2.4654048833633784,0.0983555982106281,0.2072809846772526,0.38830342073852875,21.07465039593997,39.479544408542836,0.5772422288910395,-4.369388199251556,-7.360894452459421,0.058785802717493604,29.0,29.0,0.0,0.9947433320662367,0.9563061180074842
IND,0.04835716565105248,2.5642363328268662,2.4825080038971024,2.617536436646751,0.1080623270808164,0.1982032162987743,0.4372149291046238,18.341564692618952,40.459514514956226,0.864916118269643,-6.022381204360006,-9.753160510004522,0.08172832892976399,27.0,26.0,-1.0,0.9917249304088671,0.9397761879564
IRL,0.007764839555348425,1.5329041735898459,1.4538030616603654,1.5725358300485417,0.2521776969736792,0.4509890988480102,0.543345317391537,17.88378212110811,21.546128936543035,-0.943177104297932,-5.834550052661913,-8.62853030149715,0.07910111192948044,46.0,47.0,1.0,0.9879470405245654,0.9416544994733808
IRN,-0.1769557795033828,1.4752415016067815,1.2884769729111325,1.6194939799676284,0.1063219305242338,0.3699749364616926,0.6217197310880221,34.79761274437777,58.47521090169769,-2.779387709298642,-13.232758862607918,-22.242324952464145,0.18676452869564908,46.0,50.0,4.0,0.9599663972159406,0.8676724113739207
IRQ,1.029059768183427,3.2184788300681375,3.284333397159273,3.163857675554191,0.0582861543150712,0.10017643054083131,0.2254503901848966,17.18700293715011,38.67992198733916,3.0609261635728746,5.132310508359583,9.58842245592395,-0.06585456709113577,30.0,29.0,-1.0,1.0358134766178908,1.0513231050835958
ISL,-0.10732379279570121,1.7085922754295428,1.6215852963961208,1.7670919808701475,0.2737993368274681,0.4151146795913879,0.6173373670304197,15.161274106845928,22.547073129670462,-0.25492034706189326,-6.398642936258458,-10.468984621819866,0.08700697903342193,39.0,40.0,1.0,0.9847458003286508,0.9360135706374155
ISR,0.9785205476426955,2.811458705280471,2.847894716711391,2.750997009852909,0.2166439051575951,0.2836782092367284,0.48169437252582054,13.094216014541002,22.23438375408796,1.8097115008021136,2.807833828556805,7.642165452456329,-0.03643601143091986,36.0,34.0,-2.0,1.0212048290508742,1.028078338285568
ITA,-0.680625127396496,1.3138741242904266,1.0918039902086372,1.4438794523125853,0.4102392616698188,0.6621352470008054,0.6369292646917174,16.140221301727216,15.525799800321163,-8.39176158843844,-15.529962634980677,-23.476886321244507,0.22207013408178933,38.0,43.0,5.0,0.9191527858776232,0.8447003736501933
JAM,-1.287992599919606,-0.19217680270174883,-0.7068975059965072,0.21099211148429883,0.1733028157953837,0.3525612491961367,0.8140580812793385,20.343653828014023,46.97315952676072,-6.146812152150149,-32.37468119353236,-50.2219523451003,0.5147207032947585,66.0,,,0.9254527936351933,0.6762531880646764
JOR,0.8063795021140929,2.644809857465029,2.6871569207073898,2.427217741254269,0.0681322429699555,0.1685086686242084,0.41976811585188306,24.73258787304511,61.61078772013856,2.3188439581802944,3.2707266483802844,21.841858535407034,-0.042347063242360525,35.0,34.0,-1.0,1.0240665970198193,1.0327072664838028
JPN,-0.6269535511114123,1.572690411507498,1.416744664508629,1.6525155078557254,0.4969709933635027,0.7121257071675149,0.6933404106544222,14.32932136235646,13.951325528314843,-7.701701170335262,-11.176485464736551,-16.404946887507922,0.15594574699886904,33.0,37.0,4.0,0.9328537820810016,0.8882351453526345
KAZ,0.6470284567833515,2.78945145771101,2.8197265035652537,2.7839296410039283,0.1330305986653074,0.2041164914320679,0.3788370104934241,15.343574597120021,28.4774340861641,1.6224780163269115,2.327578464788349,2.7579067274711155,-0.030275045854243413,32.0,31.0,-1.0,1.0175262627329376,1.0232757846478835
KEN,0.8068629483618129,2.1325119366259893,2.1808475202976116,2.0630461215555904,0.0524300054975929,0.110282371045603,0.3124538675741856,21.03420932325978,59.59447545519151,2.9122964958730346,3.7418113841916067,9.36591179134647,-0.04833558367162219,49.0,45.0,-4.0,1.0290465701094087,1.037418113841916
KHM,0.3341765650492869,2.7303862665263225,2.7053986071808542,2.720401593017475,0.0826306524424995,0.1844937609765691,0.449271229487752,22.32752078351959,54.37101320244181,1.325248642044352,-1.8811435333427218,-1.1337509732762485,0.024987659345468427,27.0,26.0,-1.0,1.0075277594058687,0.9811885646665727
KIR,0.6630007311328459,3.049884509472875,3.0897725052516467,2.885142266339438,0.0772839630731978,0.1220369979601885,0.2416408024829616,15.790727223007941,31.26661636827512,2.1203214252984104,3.0779051260135804,16.826411134762886,-0.03988799577877185,29.0,28.0,-1.0,1.022937179440506,1.0307790512601358
KOR,-1.1337531152025313,1.0953800886240757,0.7920334941141421,1.0052010859357439,0.2792504795882848,0.6632470682901302,0.7035035341443424,23.750973293510324,25.19256314909677,-9.662709503321153,-20.589803916343673,-14.956506300500894,0.3033465945099336,36.0,43.0,7.0,0.9009407924664211,0.7941019608365633
